$IS001,2010,01,02,21,42,28, 325.02, 0.0095,0.4450,1.5773,1.5644,1.5641,2.4386,2.4401,2.4390, 2546,1942,1929,1936,1938,1861,1569,3569, 1,1,  3.8, -2.7,161.8, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,225265, 31.8*00
$IS001,2010,01,02,21,42,29, 325.02, 0.0095,0.4456,1.5773,1.5644,1.5641,2.4386,2.4400,2.4390, 2544,1940,1931,1941,1939,1860,1570,3575, 1,1,  3.8, -2.7,161.4, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,224926, 31.8*00
$IS001,2010,01,02,21,42,31, 325.02, 0.0095,0.4453,1.5772,1.5642,1.5639,2.4384,2.4400,2.4389, 2546,1936,1929,1945,1939,1861,1569,3574, 1,1,  3.8, -2.7,160.9, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,225332, 31.8*00
$IS001,2010,01,02,21,42,33, 325.02, 0.0095,0.4462,1.5772,1.5642,1.5639,2.4384,2.4398,2.4389, 2544,1941,1928,1940,1938,1861,1569,3574, 1,1,  3.8, -2.7,162.0, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,224925, 31.8*00
$IS001,2010,01,02,21,42,34, 325.02, 0.0095,0.4459,1.5772,1.5642,1.5639,2.4384,2.4400,2.4389, 2545,1934,1930,1941,1939,1861,1569,3569, 1,1,  3.8, -2.7,160.6, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,225274, 31.8*00
$IS001,2010,01,02,21,42,36, 325.02, 0.0095,0.4448,1.5770,1.5641,1.5638,2.4383,2.4398,2.4387, 2543,1928,1930,1947,1940,1861,1569,3574, 1,1,  3.8, -2.7,161.8, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,225245, 31.8*00
$IS001,2010,01,02,21,42,38, 325.02, 0.0095,0.4453,1.5770,1.5641,1.5638,2.4383,2.4396,2.4386, 2545,1932,1930,1945,1937,1861,1568,3568, 1,1,  3.8, -2.7,161.4, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,224817, 31.8*00
$IS001,2010,01,02,21,42,39, 325.02, 0.0095,0.4457,1.5770,1.5641,1.5638,2.4383,2.4396,2.4386, 2546,1940,1930,1937,1939,1861,1569,3568, 1,1,  3.8, -2.7,160.9, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,224626, 31.8*00
$IS001,2010,01,02,21,42,41, 325.02, 0.0095,0.4457,1.5770,1.5641,1.5636,2.4381,2.4395,2.4386, 2546,1932,1930,1942,1937,1861,1568,3573, 1,1,  3.8, -2.7,161.9, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,225194, 31.8*00
$IS001,2010,01,02,21,42,42, 325.02, 0.0095,0.4450,1.5769,1.5639,1.5636,2.4380,2.4395,2.4384, 2544,1940,1931,1941,1937,1861,1569,3573, 1,1,  3.8, -2.7,160.6, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,225068, 31.8*00
$IS001,2010,01,02,21,44,18, 134.80, 0.0096,0.2936,1.5738,1.5609,1.5606,2.4340,2.4354,2.4345, 2544,1935,1925,1931,1933,1858,1563,3568, 1,1,  3.8, -2.7,162.2, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,149801, 31.8*00
$IS001,2010,01,02,21,44,20, 134.80, 0.0095,0.2939,1.5737,1.5609,1.5606,2.4339,2.4354,2.4345, 2544,1936,1924,1931,1930,1857,1563,3573, 1,1,  3.8, -2.7,161.0, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,150272, 31.8*00
$IS001,2010,01,02,21,44,21, 134.80, 0.0095,0.2937,1.5737,1.5607,1.5604,2.4340,2.4354,2.4343, 2543,1934,1923,1934,1933,1857,1563,3569, 1,1,  3.8, -2.7,161.4, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,149872, 31.8*00
$IS001,2010,01,02,21,44,26, 280.25, 0.0095,0.3468,1.5735,1.5606,1.5603,2.4337,2.4351,2.4342, 2546,1929,1923,1937,1933,1857,1562,3574, 1,1,  3.8, -2.7,161.1, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176275, 31.8*00
$IS001,2010,01,02,21,44,27, 280.25, 0.0095,0.3468,1.5735,1.5606,1.5603,2.4335,2.4351,2.4340, 2545,1930,1921,1936,1933,1857,1562,3575, 1,1,  3.8, -2.7,161.1, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176254, 31.8*00
$IS001,2010,01,02,21,44,29, 280.25, 0.0095,0.3468,1.5734,1.5606,1.5601,2.4335,2.4349,2.4340, 2546,1929,1923,1936,1932,1857,1562,3569, 1,1,  3.8, -2.7,161.9, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176421, 31.8*00
$IS001,2010,01,02,21,44,31, 280.25, 0.0095,0.3471,1.5734,1.5604,1.5601,2.4334,2.4349,2.4339, 2544,1925,1925,1943,1932,1857,1562,3574, 1,1,  3.8, -2.7,160.6, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176185, 31.8*00
$IS001,2010,01,02,21,44,32, 280.25, 0.0095,0.3468,1.5732,1.5604,1.5601,2.4334,2.4348,2.4339, 2545,1933,1923,1934,1931,1857,1562,3570, 1,1,  3.8, -2.7,162.1, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176368, 31.8*00
$IS001,2010,01,02,21,44,34, 280.25, 0.0096,0.3471,1.5732,1.5603,1.5600,2.4334,2.4348,2.4339, 2547,1929,1923,1939,1932,1857,1562,3569, 1,1,  3.8, -2.7,161.1, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176117, 31.8*00
$IS001,2010,01,02,21,44,36, 280.25, 0.0095,0.3465,1.5732,1.5603,1.5600,2.4332,2.4348,2.4337, 2544,1925,1923,1937,1930,1857,1562,3573, 1,1,  3.8, -2.7,161.2, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176520, 31.8*00
$IS001,2010,01,02,21,44,37, 280.25, 0.0095,0.3470,1.5731,1.5603,1.5600,2.4331,2.4346,2.4337, 2546,1926,1922,1938,1933,1857,1562,3574, 1,1,  3.8, -2.7,161.8, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176084, 31.8*00
$IS001,2010,01,02,21,44,39, 280.25, 0.0095,0.3471,1.5731,1.5601,1.5598,2.4331,2.4345,2.4335, 2544,1924,1922,1938,1931,1857,1562,3574, 1,1,  3.8, -2.7,160.6, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176292, 31.8*00
$IS001,2010,01,02,21,44,40, 280.25, 0.0095,0.3476,1.5729,1.5601,1.5598,2.4329,2.4345,2.4335, 2545,1923,1922,1938,1931,1856,1562,3569, 1,1,  3.8, -2.7,162.2, 26.5,-999.000000,-999.00000,-999.0,-999.0,-999.0,176309, 31.8*00
