20100609T170859Z,$ISAR5,20100609T170420Z,280.05,0.8751,0.6207,2.2323,2.2314,2.2309,2.8249,2.8234,2.8236,2495,2308,2305,2320,2251,2319,2299,3592,1,0,  1.7, -4.2, 68.1,155000.0,50.810982,-1.09325, 0.0, 0.0, 5.5,292.1,296.6,552,03/4801
20100609T170902Z,$ISAR5,20100609T170424Z,280.05,0.8751,0.6215,2.2318,2.2306,2.2301,2.8249,2.8234,2.8236,2494,2304,2305,2320,2251,2319,2299,3591,1,0,  1.7, -4.2, 68.0,155000.0,50.810982,-1.09323, 0.0, 0.0, 5.5,292.2,296.6,552,03/4801
20100609T170904Z,$ISAR5,20100609T170426Z,280.05,0.8751,0.6226,2.2312,2.2303,2.2297,2.8249,2.8233,2.8234,2494,2312,2304,2323,2250,2319,2300,3592,1,0,  1.7, -4.2, 68.0,155000.0,50.810982,-1.09323, 0.0, 0.0, 5.5,292.1,296.6,552,03/4801
20100609T170906Z,$ISAR5,20100609T170428Z,280.05,0.8751,0.6207,2.2309,2.2297,2.2294,2.8248,2.8234,2.8234,2494,2312,2304,2323,2251,2319,2300,3591,1,0,  1.7, -4.2, 68.1,155000.0,50.811001,-1.09322, 0.0, 0.0, 5.5,292.2,296.6,552,03/4801
20100609T170909Z,$ISAR5,20100609T170430Z,280.05,0.8751,0.6207,2.2304,2.2294,2.2288,2.8248,2.8233,2.8233,2494,2314,2303,2325,2250,2319,2300,3592,1,0,  1.7, -4.2, 68.1,155000.0,50.811001,-1.09322, 0.0, 0.0, 5.5,292.1,296.6,552,03/4801
20100609T170914Z,$ISAR5,20100609T170436Z,324.92,0.8750,0.7469,2.2294,2.2283,2.2277,2.8249,2.8234,2.8233,2495,2303,2305,2316,2252,2319,2301,3593,1,0,  1.7, -4.2, 68.2,155000.0,50.811016,-1.09320, 0.0, 0.0, 5.5,302.4,296.6,552,03/4801
20100609T170916Z,$ISAR5,20100609T170438Z,324.92,0.8751,0.7488,2.2289,2.2277,2.2272,2.8248,2.8233,2.8233,2496,2303,2305,2316,2252,2319,2301,3592,1,0,  1.7, -4.2, 68.2,155000.0,50.811016,-1.09320, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
20100609T170918Z,$ISAR5,20100609T170440Z,324.92,0.8751,0.7498,2.2285,2.2274,2.2269,2.8248,2.8233,2.8233,2494,2312,2304,2324,2251,2319,2302,3592,1,0,  1.8, -4.4, 68.0,155000.0,50.811016,-1.09320, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
20100609T170922Z,$ISAR5,20100609T170444Z,324.92,0.8751,0.7488,2.2279,2.2266,2.2263,2.8246,2.8231,2.8233,2494,2303,2306,2316,2252,2319,2302,3592,1,0,  1.7, -4.2, 68.1,155000.0,50.811001,-1.09320, 0.0, 0.0, 5.5,303.5,296.6,552,03/4801
20100609T170924Z,$ISAR5,20100609T170446Z,324.92,0.8751,0.7477,2.2274,2.2263,2.2257,2.8246,2.8231,2.8233,2493,2314,2303,2325,2250,2319,2302,3591,1,0,  1.7, -4.2, 68.1,155000.0,50.810982,-1.09320, 0.0, 0.0, 5.5,303.6,296.6,552,03/4801
